what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444815597785
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1444815598019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444815603084
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815604896
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444815608862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815609742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815609917
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815612282
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815614273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815615636
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815617355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815619107
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815621093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815630437
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444815632250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444815637314
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444815638689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444815641393
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815642690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815643768
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815652365
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444815654366
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444815663728
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444815665338
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444815667417
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815668214
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815680395
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815680434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815684331
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815692951
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444815694862
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444815696706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815700034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815703567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815704915
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815752098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815752832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815758136
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815786740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815789311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815798985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815801235
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815813577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815816806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815843817
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815845274
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815852666
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444815855619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815858792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815862011
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815881962
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444815882005
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815890224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815892709
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444815894062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815895324
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815896611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815897837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815899310
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815902928
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444815910968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1444815912298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444815913349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444815915395
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815927601
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815932673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815933861
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815935853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815944088
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815949889
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444815952940
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815954207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815955250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815961569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815963478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815977811
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444815988146
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815995739
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815996770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444815998021
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444816995337
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444816997650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817001409
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817016923
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817017251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817059933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817062470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817078592
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444817080265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817081812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817083125
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1444817083172
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444817083566
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1444817084709
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1444817084803
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1444817084897
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1444817084952
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1444817084998
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1444817085155
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1444817085155
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1444817085170
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1444817085233
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1444817085264
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1444817085264
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1444817085295
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1444817085295
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1444817085358
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1444817085467
stopped,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1444817085467
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1444817085467
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1444817085483
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1444817085514
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1444817085545
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1444817085545
stopped,bundle,org.eclipse.jst.server.ui,1.1.100.v20100511,"org.eclipse.jst.server.ui",1444817085561
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1444817085561
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1444817085561
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1444817085561
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1444817085639
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1444841367872
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1444841367873
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1444841367874
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1444841367875
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1444841367875
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1444841367876
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1444841367877
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1444841367878
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1444841367878
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1444841367880
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1444841367881
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1444841367882
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1444841367883
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1444841367883
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1444841367884
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1444841367885
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1444841367886
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1444841367887
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1444841367888
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1444841367890
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1444841367890
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1444841367891
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1444841367892
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1444841367894
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1444841367895
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1444841367895
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1444841367896
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1444841367897
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1444841367899
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1444841367899
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1444841367901
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1444841367903
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1444841367905
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1444841367907
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1444841367907
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1444841367908
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1444841367909
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1444841367910
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1444841367911
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1444841367912
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1444841367913
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1444841367914
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1444841367914
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1444841367915
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1444841367916
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1444841367917
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1444841367917
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1444841367917
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1444841367918
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1444841367918
