what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810698422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810700094
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444810702642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810715298
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810793892
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444810796691
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810823812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810825439
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810834839
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810834873
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810838341
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810846428
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444810846504
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444810890031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1444810896154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1444810896682
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810898402
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810900726
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1444810900745
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444810901766
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810903477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810907536
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810917379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810917413
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810921237
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444810926674
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444810926706
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444810944419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444811088540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444811114917
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444811118780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444811126218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444811958628
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444811966792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812001629
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812002161
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812002364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812002786
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812002801
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812002911
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812004614
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812005818
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812011044
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812011044
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812012282
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812016025
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812017357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812019201
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812020452
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812025344
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812026938
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812031176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812033364
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812037258
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812039384
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812043416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812047143
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812053368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812054399
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812057603
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444812062006
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812062194
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444812069373
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812069638
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812069810
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812082154
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812082154
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444812084623
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812084889
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812085076
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812087233
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812087233
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444812088608
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812089249
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812089452
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444812089499
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812093397
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812096291
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812097635
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812100680
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812107588
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812110870
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812125930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812126759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812133369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812134885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812143100
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812151164
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812154337
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812159842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812162311
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444812165018
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812165299
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812165487
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812168300
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812171519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812174333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812179920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812183280
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812191460
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812199356
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812202997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812215194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812216116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812219194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812230635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812231979
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444812241161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812257918
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812261097
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812265089
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812268220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812269922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812272348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812273981
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812276394
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812281260
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812300440
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812304660
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1444812312788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812313990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812315065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812315082
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812315148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812316853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812317231
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812614518
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812624019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812625955
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812634393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812636570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812666451
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812695406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812700948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812704152
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812707449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812718852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812718884
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812722404
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812731668
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812740351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812741901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812749123
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812751671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812765629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812767379
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812769661
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812774490
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812785649
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812785685
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812789360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812794837
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444812794876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812801464
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812805339
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812808933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812816200
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812820892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812823517
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812825536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812829478
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812831728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812834307
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444812837120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444812841210
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812852384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812854336
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812866290
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812932753
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444812940011
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444812941449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812954805
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444812955742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1444812965394
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813000524
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813010422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444813012704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444813014126
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813017830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813018810
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813020185
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813027398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813029168
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813036713
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444813036752
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813049533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813057723
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813060151
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444813062699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813063470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813067168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813071141
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813711172
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813712422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813714751
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444813763378
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813765003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813766847
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813768942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813777721
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813779676
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813781348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813783270
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813785474
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444813789834
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813790131
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813790319
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813795541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444813802093
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813804125
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813804125
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813805344
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444813805344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444813808473
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813818038
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813824808
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1444813854015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1444813856579
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444813862845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813873259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813876243
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444813883211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813895504
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444813903995
